planet_name,host_star,Number_of_stars,Number_of_planets,discovery_method,Discover_year,Discovery_facility,orbit_period_days,planet_radius_earth,planet_mass_earth,Planet_temperature,Orbital_shape,Distance_from_host_star,Host_star_temp,Host_star_radius,Host_star_mass,Host_star_age,Distance_from_earth,planet_type,habitable_zone_flag,multi_planet_system,Recent_discovery,Distance_category,star_type,Orbit_category
HIP 8152 c,HIP 8152,1,2,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),19.60562,2.52442508,10.7,650.68,0.2,0.139,5618.0,0.9603,0.9373,6.0,101.694,Mini-Neptune,No,Yes,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
GJ 4274 b,GJ 4274,1,2,Radial Velocity,2026.0,Mauna Kea Observatory,1.6339,1.53,2.97,818.0,0.0,0.0153,3228.0,0.19,0.18,0.12,7.23556,Super-Earth,No,Yes,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
HD 33142 b,HD 33142,1,3,Radial Velocity,2011.0,W. M. Keck Observatory,330.0,13.7,400.46379282,818.0,0.049,1.074,5025.4,4.17,1.52,2.72,121.375,Gas Giant,No,Yes,False,Mid(100-500pc),K-type,Long(100-365d)
HD 33142 c,HD 33142,1,3,Radial Velocity,2018.0,W. M. Keck Observatory,810.2,13.9,282.86728223,818.0,0.081,1.955,5025.4,4.17,1.52,2.72,121.375,Gas Giant,No,Yes,False,Mid(100-500pc),K-type,Very-Long(365d+)
K2-395 b,K2-395,1,2,Transit,2022.0,K2,4.803352,2.597,7.26,818.0,0.0,0.102015,5007.0,0.783,0.952,3.98,286.727,Mini-Neptune,No,Yes,True,Mid(100-500pc),K-type,Short(1-10d)
K2-395 c,K2-395,1,2,Transit,2022.0,K2,8.491282,3.395,11.4,818.0,0.0,0.102015,5007.0,0.783,0.952,3.98,286.727,Mini-Neptune,No,Yes,True,Mid(100-500pc),K-type,Short(1-10d)
HIP 8541 b,HIP 8541,2,2,Radial Velocity,2016.0,Multiple Observatories,1852.14387,12.6,2451.7283316,818.0,0.36,3.729,4672.0,6.84,2.009,10.97,155.121,Gas Giant,No,Yes,False,Mid(100-500pc),K-type,Very-Long(365d+)
HD 142 A d,HD 142,2,3,Radial Velocity,2022.0,Multiple Observatories,108.45299,10.9,82.63538582,818.0,0.13,0.474,6245.0,1.47,1.21,3.12,26.1853,Gas Giant,No,Yes,True,Nearby(<100pc),F-type,Long(100-365d)
HD 144899 b,HD 144899,1,1,Radial Velocity,2022.0,Multiple Observatories,40.43914,4.77,20.34101805,818.0,0.821,0.242,6126.0,1.64802,1.16,3.98,115.665,Neptune-like,No,No,True,Mid(100-500pc),F-type,Medium(10-100d)
GJ 2030 c,GJ 2030,1,2,Radial Velocity,2022.0,Multiple Observatories,25533.11353,12.3,4069.15709482,818.0,0.041,16.761,5485.0,2.24104,0.96,3.98,37.0788,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 125612 c,HD 125612,2,3,Radial Velocity,2009.0,La Silla Observatory,4.15466,4.07,15.57359194,818.0,0.149,0.051,5900.0,1.07,1.05,1.77,57.6207,Neptune-like,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
HD 219828 c,HD 219828,1,2,Radial Velocity,2016.0,Multiple Facilities,4789.87297,12.2,5102.41724598,818.0,0.811,5.657,5891.0,1.56,1.04,5.69,73.114,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 214823 b,HD 214823,2,1,Radial Velocity,2016.0,Haute-Provence Observatory,1854.84424,12.1,5914.78665427,818.0,0.161,3.08,6215.0,2.04,1.115,2.7,101.368,Gas Giant,No,No,False,Mid(100-500pc),F-type,Very-Long(365d+)
GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016.0,Paranal Observatory,13921.42302,12.3,4288.14086724,818.0,0.295,9.726,3734.0,0.69,0.626,3.98,16.0272,Gas Giant,No,Yes,False,Nearby(<100pc),K-type,Very-Long(365d+)
HD 149806 b,HD 149806,1,1,Radial Velocity,2022.0,Multiple Observatories,16521.52778,12.3,4003.68444298,818.0,0.357,12.404,5352.05,0.89,0.93,8.36,20.2727,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
GJ 9714 b,GJ 9714,1,1,Radial Velocity,2022.0,Multiple Observatories,19240.75467,12.5,2988.54051102,818.0,0.155,12.319,4263.0,0.662662,0.67,3.98,20.5121,Gas Giant,No,No,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 142 b,HD 142,2,3,Radial Velocity,2001.0,Anglo-Australian Telescope,351.43394,12.7,2256.5816897,818.0,0.158,1.039,6245.0,1.47,1.21,3.12,26.1853,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Long(100-365d)
HD 139357 b,HD 139357,1,1,Radial Velocity,2008.0,Thueringer Landessternwarte Tautenburg,1124.79139,12.1,6315.5682755,818.0,0.099,2.949,4700.0,11.47,2.69,3.07,112.09,Gas Giant,No,No,False,Mid(100-500pc),K-type,Very-Long(365d+)
HD 224538 b,HD 224538,1,1,Radial Velocity,2016.0,Multiple Observatories,1202.05199,12.7,2075.73732612,818.0,0.476,2.375,6097.0,1.54,1.23,2.0,79.0608,Gas Giant,No,No,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 153557 d,HD 153557,1,3,Radial Velocity,2022.0,Multiple Observatories,40654.64809,11.9,8725.66108578,818.0,0.152,21.449,4837.0,0.745171,0.79,3.98,17.9412,Gas Giant,No,Yes,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 115404 A b,HD 115404 A,1,2,Radial Velocity,2022.0,Multiple Observatories,10.49488,6.09,30.82935548,818.0,0.232,0.088,5019.17,0.727007,0.83,3.98,10.9816,Gas Giant,No,Yes,True,Nearby(<100pc),K-type,Medium(10-100d)
HIP 67537 b,HIP 67537,1,1,Radial Velocity,2017.0,Multiple Observatories,2523.64713,12.3,4309.11754211,818.0,0.586,4.807,4985.0,8.69,2.316,3.98,116.046,Gas Giant,No,No,False,Mid(100-500pc),K-type,Very-Long(365d+)
HD 30177 c,HD 30177,1,2,Radial Velocity,2016.0,Multiple Observatories,12085.45186,12.7,1954.64470305,818.0,0.039,10.258,5580.0,1.019,0.98,2.525,55.5867,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 156098 b,HD 156098,1,2,Radial Velocity,2022.0,Multiple Observatories,21.85849,4.12,15.89142035,818.0,0.109,0.167,6419.19,2.75716,1.29,3.98,48.249,Neptune-like,No,Yes,True,Nearby(<100pc),F-type,Medium(10-100d)
HD 12235 c,HD 12235,1,2,Radial Velocity,2022.0,Multiple Observatories,36336.70679,12.5,3135.69506346,818.0,0.174,22.21,5986.0,1.80185,1.1,3.98,31.7627,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 203387 b,HD 203387,1,2,Radial Velocity,2022.0,Multiple Observatories,512.5352,13.1,1106.04285636,818.0,0.732,1.771,5174.32,10.5852,2.817,3.98,61.7477,Gas Giant,No,Yes,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 169830 c,HD 169830,1,2,Radial Velocity,2003.0,La Silla Observatory,1818.82339,12.6,2437.42605328,818.0,0.246,3.075,6300.0,1.935709,1.17,2.2,37.6048,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 169830 b,HD 169830,1,2,Radial Velocity,2000.0,La Silla Observatory,225.67372,13.2,804.42369812,345.0,0.294,0.765,6300.0,1.935709,1.17,2.2,37.6048,Gas Giant,Yes,Yes,False,Nearby(<100pc),F-type,Long(100-365d)
HD 156098 c,HD 156098,1,2,Radial Velocity,2022.0,Multiple Observatories,7841.5839,12.8,1661.6069118,818.0,0.391,8.415,6419.19,2.75716,1.29,3.98,48.249,Gas Giant,No,Yes,True,Nearby(<100pc),F-type,Very-Long(365d+)
HIP 35965 b,HIP 35965,1,1,Radial Velocity,2022.0,Multiple Observatories,26125.56497,12.6,2589.98368864,818.0,0.138,15.898,4836.0,0.697551,0.78,3.98,50.1677,Gas Giant,No,No,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 203387 c,HD 203387,1,2,Radial Velocity,2022.0,Multiple Observatories,2481.07227,12.6,2378.9456264,818.0,0.202,5.067,5174.32,10.5852,2.817,3.98,61.7477,Gas Giant,No,Yes,True,Nearby(<100pc),K-type,Very-Long(365d+)
bet Pic c,bet Pic,1,2,Radial Velocity,2019.0,La Silla Observatory,1192.77951,12.5,3222.46221857,1250.0,0.314,2.68,8038.68,1.54416,1.795,0.0165,19.7442,Gas Giant,No,Yes,False,Nearby(<100pc),A-type,Very-Long(365d+)
HD 25015 b,HD 25015,1,1,Radial Velocity,2019.0,La Silla Observatory,6134.427,12.5,2884.92845034,818.0,0.341,6.248,5160.0,0.83,0.86,4.0,37.433,Gas Giant,No,No,False,Nearby(<100pc),K-type,Very-Long(365d+)
GJ 229 b,GJ 229,3,2,Radial Velocity,2014.0,Multiple Observatories,579.47495,3.97,14.93793513,818.0,0.404,1.086,3564.0,0.46,0.509,0.4,5.75624,Neptune-like,No,Yes,False,Nearby(<100pc),M-type(Red Dwarf),Very-Long(365d+)
HD 18143 c,HD 18143,1,2,Radial Velocity,2022.0,Multiple Observatories,28982.41764,12.5,3177.64841319,818.0,0.194,17.53,5078.0,0.87,0.85,9.4,22.5243,Gas Giant,No,Yes,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 217786 b,HD 217786,2,2,Radial Velocity,2011.0,La Silla Observatory,1301.36009,12.3,4402.55909376,818.0,0.311,2.446,5966.0,1.27,1.14,7.6,55.4847,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 204313 c,HD 204313,1,3,Radial Velocity,2015.0,La Silla Observatory,34.95875,4.31,17.16273398,818.0,0.059,0.211,5767.0,1.1,1.03,3.38,47.7945,Neptune-like,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
HD 125390 b,HD 125390,1,1,Radial Velocity,2019.0,W. M. Keck Observatory,1757.39151,11.9,8646.20398403,818.0,0.597,3.496,4882.0,6.47,1.82,3.98,153.647,Gas Giant,No,No,False,Mid(100-500pc),K-type,Very-Long(365d+)
HD 81817 b,HD 81817,1,2,Radial Velocity,2020.0,Bohyunsan Optical Astronomical Observatory,1021.20159,12.0,7668.5638041,818.0,0.097,3.233,4140.0,83.8,4.3,0.15,269.126,Gas Giant,No,Yes,True,Mid(100-500pc),K-type,Very-Long(365d+)
HD 190228 b,HD 190228,1,1,Radial Velocity,2022.0,Multiple Observatories,1143.59858,12.9,1598.67688721,818.0,0.559,2.406,5360.0,2.58658,1.415,3.98,62.7146,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 23596 b,HD 23596,2,1,Radial Velocity,2003.0,Haute-Provence Observatory,1535.11912,12.4,3786.607641,818.0,0.282,2.694,6040.0,1.53,1.1,5.68,52.0018,Gas Giant,No,No,False,Nearby(<100pc),F-type,Very-Long(365d+)
HIP 90988 b,HIP 90988,1,1,Radial Velocity,2021.0,Multiple Observatories,455.73816,13.4,668.07531151,818.0,0.081,1.36,4883.0,3.94,1.613,4.55,94.0349,Gas Giant,No,No,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 145675 c,14 Her,1,2,Radial Velocity,2021.0,Multiple Observatories,15732.45889,12.9,1597.08774518,818.0,0.393,11.924,5338.0,0.93,0.91,3.9,17.9323,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 204313 e,HD 204313,1,3,Radial Velocity,2022.0,Multiple Observatories,7325.64666,12.2,4868.17771002,818.0,0.253,7.457,5767.0,1.1,1.03,3.38,47.7945,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 30177 b,HD 30177,1,2,Radial Velocity,2002.0,Anglo-Australian Telescope,2514.53422,12.6,2670.71210402,818.0,0.207,3.604,5580.0,1.019,0.98,2.525,55.5867,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 217958 b,HD 217958,1,1,Radial Velocity,2022.0,Multiple Observatories,2560.19774,14.2,166.54208527,818.0,0.156,3.758,5930.64,1.32619,1.08,3.98,61.7957,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 213519 b,HD 213519,1,1,Radial Velocity,2022.0,Multiple Observatories,11.12214,2.99,9.2170238,818.0,0.413,0.099,5840.0,1.08287,1.05,3.98,41.0014,Mini-Neptune,No,No,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
HD 43197 b,HD 43197,1,2,Radial Velocity,2010.0,La Silla Observatory,308.92072,14.2,175.75910907,818.0,0.742,0.882,5508.0,1.0,0.96,3.98,62.4112,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
HD 4113 b,HD 4113,3,1,Radial Velocity,2007.0,La Silla Observatory,526.5239,13.5,541.26177712,818.0,0.899,1.28,5688.0,1.077514,1.008,5.0,41.8727,Gas Giant,No,No,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 95544 b,HD 95544,1,1,Radial Velocity,2021.0,Haute-Provence Observatory,2041.54152,12.8,1913.64483855,156.5,0.049,3.166,5722.0,1.088,1.01,3.98,87.8049,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 25912 c,HD 25912,1,2,Radial Velocity,2022.0,Multiple Observatories,26308.65619,12.2,5252.75008249,818.0,0.051,17.848,5920.58,0.995896,1.08,3.98,49.1661,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 105618 c,HD 105618,1,2,Radial Velocity,2022.0,Multiple Observatories,77114.07158,11.9,8419.59232984,818.0,0.126,35.731,5671.0,1.27399,1.01,3.98,70.0837,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 28192 b,HD 28192,1,1,Radial Velocity,2022.0,Multiple Observatories,14.23283,12.2,99.7981198,818.0,0.104,0.118,5919.87,1.07094,1.08,3.98,49.8063,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
HD 43197 c,HD 43197,1,2,Radial Velocity,2022.0,Multiple Observatories,9295.9735,12.6,2500.67390628,818.0,0.149,8.54,5508.0,1.0,0.96,3.98,62.4112,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 74156 c,HD 74156,1,2,Radial Velocity,2003.0,Haute-Provence Observatory,2448.48726,12.5,2753.98314665,818.0,0.377,3.678,6068.0,1.510576,1.1,3.7,57.603,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 74156 b,HD 74156,1,2,Radial Velocity,2003.0,Haute-Provence Observatory,51.63564,13.5,532.36258173,818.0,0.636,0.28,6068.0,1.510576,1.1,3.7,57.603,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Medium(10-100d)
HD 7449 b,HD 7449,2,1,Radial Velocity,2011.0,La Silla Observatory,1270.55195,12.6,2597.92939882,818.0,0.752,2.438,6024.0,0.97,1.196,2.1,38.662,Gas Giant,No,No,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 110537 b,HD 110537,1,1,Radial Velocity,2022.0,Multiple Observatories,24469.67342,11.9,8612.83200129,818.0,0.401,16.714,5718.0,1.16626,1.02,3.98,45.0858,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 56957 b,HD 56957,1,1,Radial Velocity,2022.0,Multiple Observatories,5859.08992,12.8,1880.90851263,818.0,0.273,6.426,5743.0,1.77793,1.03,3.98,61.4925,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 86264 b,HD 86264,1,1,Radial Velocity,2009.0,Lick Observatory,1488.79123,12.5,3117.26101586,818.0,0.821,2.763,6210.0,1.88,1.26,2.24,67.8107,Gas Giant,No,No,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 111232 c,HD 111232,1,2,Radial Velocity,2022.0,Multiple Observatories,26472.44623,12.2,5740.93451564,818.0,0.558,17.25,5512.0,0.9,0.96,5.2,28.9571,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 62549 b,HD 62549,1,1,Radial Velocity,2022.0,Multiple Observatories,14306.88519,12.6,2707.58019923,818.0,0.15,11.842,5930.46,1.23227,1.08,3.98,49.3305,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 142 c,HD 142,2,3,Radial Velocity,2012.0,Anglo-Australian Telescope,10159.64279,12.4,3464.64746471,818.0,0.277,9.811,6245.0,1.47,1.21,3.12,26.1853,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Very-Long(365d+)
HD 11343 c,HIP 8541,2,2,Radial Velocity,2022.0,Multiple Observatories,228.53731,13.9,255.53403923,818.0,0.169,0.923,4672.0,6.84,2.009,10.97,155.121,Gas Giant,No,Yes,True,Mid(100-500pc),K-type,Long(100-365d)
HD 73267 c,HD 73267,1,2,Radial Velocity,2022.0,Multiple Observatories,17071.78045,12.8,1630.77755632,818.0,0.089,12.688,5387.0,0.909,0.93,8.14,50.4093,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
14 Her b,14 Her,1,2,Radial Velocity,2002.0,W. M. Keck Observatory,1765.0389,12.6,2559.47216157,818.0,0.373,2.774,5338.0,0.93,0.91,3.9,17.9323,Gas Giant,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 219077 b,HD 219077,1,1,Radial Velocity,2012.0,La Silla Observatory,5478.68861,12.5,3057.50927534,818.0,0.768,5.935,5362.0,1.91,0.92,8.9,29.1864,Gas Giant,No,No,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 113337 b,HD 113337,3,2,Radial Velocity,2013.0,Haute-Provence Observatory,317.58639,13.1,1035.80277841,818.0,0.28,1.022,6774.0,1.5,1.41,0.15,36.18,Gas Giant,No,Yes,False,Nearby(<100pc),F-type,Long(100-365d)
HD 125271 b,HD 125271,1,1,Radial Velocity,2022.0,Multiple Observatories,14901.99295,12.4,3465.60094993,818.0,0.165,10.817,4703.93,0.751364,0.75,3.98,39.3466,Gas Giant,No,No,True,Nearby(<100pc),K-type,Very-Long(365d+)
HD 127506 b,HD 127506,1,1,Radial Velocity,2022.0,Multiple Observatories,65.78395,5.67,27.333243,818.0,0.24,0.287,4595.32,0.735766,0.73,3.98,22.5279,Neptune-like,No,No,True,Nearby(<100pc),K-type,Medium(10-100d)
HD 81817 c,HD 81817,1,2,Radial Velocity,2022.0,Multiple Observatories,622.97802,12.0,7185.78245386,818.0,0.095,2.325,4140.0,83.8,4.3,0.15,269.126,Gas Giant,No,Yes,True,Mid(100-500pc),K-type,Very-Long(365d+)
bet Pic b,bet Pic,1,2,Imaging,2008.0,Paranal Observatory,8617.50952,18.49485,3727.8093857,1612.0,0.106,10.018,8038.68,1.54416,1.795,0.0165,19.7442,Super-Jupiter,No,Yes,False,Nearby(<100pc),A-type,Very-Long(365d+)
HD 145934 b,HD 145934,1,1,Radial Velocity,2015.0,W. M. Keck Observatory,2751.53433,13.4,658.5404593,818.0,0.078,4.89,4823.75,6.930587,2.058,1.56,227.881,Gas Giant,No,No,False,Mid(100-500pc),K-type,Very-Long(365d+)
HIP 97233 b,HIP 97233,1,1,Radial Velocity,2014.0,Multiple Observatories,1062.26506,12.1,6098.17364511,818.0,0.63,2.491,5020.0,5.34,1.81,3.98,102.275,Gas Giant,No,No,False,Mid(100-500pc),K-type,Very-Long(365d+)
HD 215497 b,HD 215497,1,2,Radial Velocity,2009.0,La Silla Observatory,3.93404,2.84,1588.82420659,818.0,0.16,0.05,5110.0,0.85,0.67,5.8,40.5468,Unknown,No,Yes,False,Nearby(<100pc),K-type,Short(1-10d)
HD 93351 b,HD 93351,1,2,Radial Velocity,2022.0,Multiple Observatories,2.45946,1.69,3.49611248,818.0,0.549,0.035,5408.0,0.911435,0.94,3.98,56.163,Super-Earth,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
HD 88072 b,HD 88072,1,1,Radial Velocity,2022.0,Multiple Observatories,18538.79293,12.6,2511.79790052,818.0,0.156,13.895,5785.33,1.032,1.04,3.98,35.9098,Gas Giant,No,No,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 93351 c,HD 93351,1,2,Radial Velocity,2022.0,Multiple Observatories,14010.2941,12.3,4154.01727949,818.0,0.109,11.154,5408.0,0.911435,0.94,3.98,56.163,Gas Giant,No,Yes,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
HD 10697 b,HD 10697,1,1,Radial Velocity,1999.0,W. M. Keck Observatory,1075.3799,12.8,1825.2885414,818.0,0.104,2.051,5641.0,1.863076,0.99,6.98,33.1205,Gas Giant,No,No,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,1,1,Microlensing,2022.0,KMTNet,11.12522242,5.02,22.24798849,818.0,0.0,1.15,5546.0,0.9516899999999999,0.14,3.98,6800.0,Neptune-like,No,No,True,Distant(2k+pc),Unknown,Unknown
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,1,Microlensing,2008.0,MOA,11.12522242,13.5,540.3082919,34.0,0.0,5.9,5546.0,0.9516899999999999,0.69,3.98,6890.0,Gas Giant,No,No,False,Distant(2k+pc),Unknown,Unknown
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,1,2,Microlensing,2022.0,KMTNet,11.12522242,9.86,69.92224954,818.0,0.0,1.26,5546.0,0.9516899999999999,0.14,3.98,8240.0,Gas Giant,No,Yes,True,Distant(2k+pc),Unknown,Unknown
HD 10180 e,HD 10180,1,6,Radial Velocity,2010.0,La Silla Observatory,49.748,5.39,25.1,818.0,0.051,0.2699,5911.0,1.109,1.06,4.3,38.9607,Neptune-like,No,Yes,False,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
Wolf 1069 b,Wolf 1069,1,1,Radial Velocity,2023.0,Calar Alto Observatory,15.564,1.08,1.26,250.1,0.0,0.0672,3158.0,0.1813,0.167,3.98,9.58341,Super-Earth,Yes,No,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,Microlensing,2022.0,OGLE,11.12522242,3.92,14.62010672,818.0,0.0,2.41,5546.0,0.9516899999999999,0.45,3.98,7290.0,Neptune-like,No,No,True,Distant(2k+pc),Unknown,Unknown
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,1,1,Microlensing,2022.0,KMTNet,11.12522242,6.2,31.7828407,818.0,0.0,1.54,5546.0,0.9516899999999999,0.32,3.98,6950.0,Gas Giant,No,No,True,Distant(2k+pc),Unknown,Unknown
Kepler-138 b,Kepler-138,1,4,Transit,2014.0,Kepler,10.3134,0.64,0.07,452.0,0.02,0.0753,3841.0,0.535,0.535,2.21,66.8624,Sub-Earth,No,Yes,False,Nearby(<100pc),K-type,Medium(10-100d)
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,1,1,Microlensing,2022.0,MOA,11.12522242,3.37,11.3,818.0,0.0,1.11,5546.0,0.9516899999999999,0.23,3.98,7900.0,Mini-Neptune,No,No,True,Distant(2k+pc),Unknown,Unknown
TrES-2 b,TrES-2,2,1,Transit,2006.0,TrES,2.47063,15.24424,473.5667,1466.0,0.0,0.03568,5850.0,1.12,1.36,3.55,215.32,Super-Jupiter,No,No,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
TOI-6223 b,TOI-6223,1,1,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),3.855219,5.07,22.6,714.0,0.0,0.04018,3895.0,0.576,0.582,9.8,133.122,Neptune-like,No,No,True,Mid(100-500pc),K-type,Short(1-10d)
WASP-47 d,WASP-47,1,4,Transit,2015.0,K2,9.030501,3.65,15.5,885.0,0.001,0.085,5565.0,1.156,1.058,6.5,264.78,Neptune-like,No,Yes,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
Kepler-138 d,Kepler-138,1,4,Transit,2014.0,Kepler,23.0923,1.51,2.1,345.0,0.01,0.1288,3841.0,0.535,0.535,2.21,66.8624,Super-Earth,Yes,Yes,False,Nearby(<100pc),K-type,Medium(10-100d)
Kepler-138 c,Kepler-138,1,4,Transit,2014.0,Kepler,13.7815,1.51,2.3,410.0,0.017,0.0913,3841.0,0.535,0.535,2.21,66.8624,Super-Earth,No,Yes,False,Nearby(<100pc),K-type,Medium(10-100d)
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,2,1,Microlensing,2020.0,OGLE,11.12522242,14.3,144.0,818.0,0.0,2.17,5546.0,0.9516899999999999,0.35,3.98,4000.0,Super-Jupiter,No,No,True,Distant(2k+pc),Unknown,Unknown
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,1,1,Microlensing,2022.0,KMTNet,11.12522242,13.7,365.50266805,818.0,0.0,3.81,5546.0,0.9516899999999999,0.66,3.98,4310.0,Gas Giant,No,No,True,Distant(2k+pc),Unknown,Unknown
K2-413 c,K2-413,1,2,Transit,2022.0,K2,5.3301,1.2327,2.05,818.0,0.0,0.0426,4116.0,0.7,0.808,3.98,285.162,Super-Earth,No,Yes,True,Mid(100-500pc),K-type,Short(1-10d)
K2-414 c,K2-414,1,2,Transit,2022.0,K2,6.669,1.9287,4.38,818.0,0.0,0.0552,4343.0,0.732,0.814,3.98,260.036,Mini-Neptune,No,Yes,True,Mid(100-500pc),K-type,Short(1-10d)
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,1,1,Microlensing,2022.0,OGLE,11.12522242,13.9,289.22385037,818.0,0.0,4.06,5546.0,0.9516899999999999,0.48,3.98,5760.0,Gas Giant,No,No,True,Distant(2k+pc),Unknown,Unknown
WASP-65 b,WASP-65,1,1,Transit,2013.0,SuperWASP,2.3114243,12.464,492.62,1480.0,0.0,0.0334,5600.0,1.01,0.93,8.0,273.703,Gas Giant,No,No,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
HAT-P-21 b,HAT-P-21,1,1,Transit,2010.0,HATNet,4.12448,12.44199,1547.8321,1367.0,0.23,0.05037,5588.0,1.21,1.24,10.2,277.278,Gas Giant,No,No,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,1,1,Microlensing,2022.0,MOA,11.12522242,12.2,5720.911326,818.0,0.0,0.102015,5546.0,0.9516899999999999,0.9,3.98,2700.0,Gas Giant,No,No,True,Distant(2k+pc),Unknown,Unknown
K2-3 b,K2-3,1,3,Transit,2015.0,K2,10.0546535,2.078,5.11,501.3,0.107,0.0747,3844.0,0.546,0.549,6.9,44.0727,Mini-Neptune,No,Yes,False,Nearby(<100pc),K-type,Medium(10-100d)
HIP 21152 b,HIP 21152,2,1,Imaging,2022.0,Multiple Observatories,22000.0,12.0,7627.881768,1300.0,0.36,17.0,6655.0,1.59186,1.4,0.65,43.4073,Gas Giant,No,No,True,Nearby(<100pc),F-type,Very-Long(365d+)
K2-38 c,K2-38,1,2,Transit,2016.0,K2,10.56103,2.29,8.3,916.0,0.161,0.09514,5731.0,1.06,1.03,6.7,192.69,Mini-Neptune,No,Yes,False,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
